stem,label
kegiatan toko surya transaksi penjualan barang pemb laptop jeni merek toko membantu memilih laptop pemb sesuai menyelesaikan permasalahan penelitian pendekatan fuzzi analyt network process fanp memilih laptop sesuai pemb penggunaan fuzzi bertujuan mengakomodasi sifat samar pengambilan keputusan pertimbangan mengatasi ketidakpastian didalam kriteriakriteria kualitatif metod fanp menyelesaikan permasalahan pengambilan keputusan hubungan mempengaruhi kriteria level kriteria pilih harga layar processor kapasita memori type memori harddisk bluetooth webcam,komputasi
era modern kebutuhan internet mengikuti perkembangan zaman banyaknya ketidak akuratan data ejurn sesuai keyword diinputkan user mengindikasikan pencarian terdistribusi ejurn sarana mempermudah pencarian dikembangkan sistem pencarian berbasi web servic represent state transfer rest pengoptimalan layanan dibutuhkan web servic sistem menyediakan pelayanan xml aplikasi sistem terdistribusi heterogen sistem operasi model object web servic mendefinisikan fungsi diaks aplikasi internet protokolprotokol standart internet berdasarkan hasil pengujian sistem didapatkan nilai minim cosin similar terbaik treshold 01 nilai presentas ratarata precis 586 nilai presentas ratarata recal nya mencapai 924 nilai ratarata presentas fmeasur nya 655 hasil pengujian efektifita sistem masyarakat aplikasi membantu diterima user presentas 344 56 96,komputasi
banyaknya masyarakat memiliki sepeda motor memiliki dana memb sepeda motor tunai membutuhkan memiliki sepeda motor sistem pembayaran kredit dealer yamaha trisakti motor bangkalan menjual produknya caskontan bergerak dibidang asuransi bertujuan salah foku bisni dibidang sektor otomotif berninat pemberian kredit sepeda motor konsumen pemanfaatan dana laba perusahaanpadapenelitian diangkat mencari altern terbaik berdasarkan kriteria kriteria ditentukan pendekatan metod fuzzi analyt hierarchi process fahp metod dipilih pengambilan keputusan mempertimbangkan altern criteria situasi bersifat fuzzi perangk hasil pembobotan metod fahp metod multiattribut util theori maut perangkingan perbandingan berpasangan altern kriteria sesuai menentukan kelayakan kredit sepeda motor sistem bahasa pemrograman php aplikasi basi data padasistem informasi mysql aplikasi diharapkan mengatasi kekurangan aplikasi kemudahan pengubahan isi halaman websit dinami,komputasi
perkembangan industri game cepat tujuan pengembangannya hiburan kebanyakan anakanak berpikir pelajaran matematika,komputasi
banyaknya calon mahasiswa mendaftar mahasiswa stkip pgri bangkalan panitia penerima mahasiswa kesulitan menentukan peserta lulu diterima mahasiswa stkip pgri bangkalan keputusan diambil konvension dirasa efektif penentuan penerimaan mahasiswa dibutuhkan sistem pertimbangan mengambil keputusan penerimaan mahasiswa dibutuhkan penentuan penerimaan mahasiswa efektif hasil maksim penilaian calon mahasiswa didasarkan kriteria nilai ujian nasionalnilai te masuk stkip pgri bangkalan pendapatan orang tuadibutuhkan perangkat lunak pendukung keputusan pengambilan keputusan penerimaan mahsiswa mendukung kinerja panitia penerimaan mahasiswa metod pengambilan keputusan algoritma decis tree c45 perangkat lunak dibangun membantu pengambilan keputusan pemecahan multikriteria penerimaan mahasiswa stkip pgri bangkalan bangkalan maduraberdasarkan analisa penelitian diperoleh hasil 165 mahasiswa dinyatakan lulu nilai una 20 10 mahasiswa dinyatakan lulu perhitungan nilai ujian masuk 20 25 mahasiswa dinyatakan lulu atribut nilai ujian masuk 20,komputasi
perkembangan zaman era globalisasi melepaskan masyarakat indonesia lepa kemiskinan berkaitan perumahan permukiman hak dasar warga negara indonesia mendukung pemenuhan kebutuhan rtlh kemenpera deputi bidang perumahan memiliki program bantuan stimulan perumahan swadaya bsp masyarakat berpenghasilan rendah tuga sistem membantu menentukan bantuan rtlh masyarakat benarbenar system pendukung keputusan metod smarter menganalisa kriteria menentukan penduduk layak menerima bsp metod smarter kelemahan penentuan bobot criteria dirubah hasil perhitungan perangkingan metod smarter dipetakan sistem informasi geografi sig penyajian data penduduk googl map membantu menentukan letak posisi rumah penduduk hasil perangkingan layak menerima bsp hasil pemetaan masingmas priorita perangkingan hasil penelitian penentuan bsp system memiliki tingkat kesesuaian 78 dibandingkan data real 2013kata kuncibsp kemiskinan sistem pendukung keputusan spk smarter sistem informasi geografi sig,komputasi
visualisasi animasi meberikan informasi interaktif menarik penelitian pemanfaatan teknolog mobil smartphon android pengenalan materi gerakan pramuka gerakan kode bendera semaphor dikema animasi mobil android penelitian dimanfaatkan adob air macromedia flash menjalankan aplikasinya platform android aplikasi multimedia pengenalan semaphor flag signal pramuka berbasi os android kemudahan penggunaan pemahaman materi sandi semaphor step by step pengenalan sandi semaphor berurutan praktek dimana user mengetikkan textbox otomati animasi bergerak sandi sandi semaphor diketikkan textbox aplikasi dilengkapi fitur te dimana memahami pengenalan sandi semaphor user disuguhi materi te gerakan gerakan animasi pemahaman materi disajikan bentuk mobil android aplikasi memudahkan anggota pramuka memahami materi kode bendera semaphor pramukakata kunci aplikasi multimedia semaphor flag pramuka os android,rpl
te prosedur penilaian tespilihan ganda tersedia peserta te menguasai bahan diteskan kelemahan diatasi te esai te esai kelemahan sulit dinilai objektif membutuhkan lamadalam penelitian sistem penilaian esai otomati mata pelajaran biolog sman ploso sistem metod latent semant analysi lsa preprocess pengecekan sinonim penghapusan stopword stem ecsp pembobotan tfidf penilaian mengukur nilai similar siswa kunci guru deteksi mencontek sepasang siswa 90 nilai similar 09 pengujian keakuratan sistem membandigkan hasil penilaian sistem hasil penilaian guru manual sistem membantu guru sman ploso jombang mengoreksi esai mata pelajaran biolog sistem nilai rmse 55 nilai rmse membutuhkan urutan mencontek siswa sman ploso ujian tulang 385kata kuncipenilaian esai latent semant analysi ecsp tfidf rmse,komputasi
ujian esai evaluasi pembelajaran bentuk esai bervariasi dibandingkan pilihan ganda variasi kesulitan tersendiri guru menilai sistem penilaian esai dibangun salah solusi mempercepat mempermudah prose penilaian sistem penilaian esai penelitian mengukur kesamaan siswa kunci guru penelitian algoritma winnow algoritma winnowingadalah algoritma mengukur kemiripan tek algoritma winnow menghasilkan fingerprint mewakili tek perhitungan kemiripan persamaan jaccard coefici pengujian kemampuan algoritma winnow penilaian esai perubahan nilai ngram window algoritma winnow hasil pengujian menunjukkanpenggunaan nilai ngram window metod winnow berpengaruh kesamaan fingerprint ditemukan kesamaan fingerprint ditemukan nilai dihasilkan sistem akurasi penilaian sistem hasil tek memiliki struktur kalimat kunci,komputasi
kemampuan menuli alphanumerik bekal utama anak memahami mata pelajaran sekolah salah alternatif membantu meningkatkan minat kemampuan anak belajar menuli alphanumerik media pembelajaran perangkat lunak softwar penelitian tuga aplikasi menyajikan pembelajaran menuli alphanumerik sengaja dikema bentuk permainan meningkatkan minat belajar anak usia prasekolah aplikasi pembelajaran dibagi pengenalan pola pengenalan karakt pengenalan pola mengikuti jalur gambar diwakili gambar bola dasar sudut alphanumerik gari mengges jari layar handphon titik titik menghubungkan sudut alphanumerik menuli sesuai kaedah penulisan alphanumerik pendidikan menuli usia pengenalan karakt aplikasi merekam tulisan tangan alphanumerik pengguna disediakan tulisan tangan dipros tahapan pengolahan citra citra gambar dibandingkan databas aplikasi bantuan librari tesseract mesin perbandingannya hasil uji coba anakanak prasekolah mudah mengoprasikan aplikasi,rpl
penyakit gagal jantung pembunuh nomer negara berkembang halnya indonesia negaranegara asia amerika penyakit jantung pembunuh nomer dunia penderita penyakit bertambah ketiga kategori penyakit lepa gaya hidup sehat seir berubahnya pola hidup faktorfaktor pemicu serangan jantung rokok mengonsumsi makanan berkolest erol gerak mala berolahraga stre istirahatseir kemajuan teknolog dibuatlah sistem mendiagnosa penyakitpenyakit sistem menggantikan pakar aslinya penentuan diagnosa penyakit sistem diharapkan pasien pelayanan cepat akurat sistem pakar metod bayesian network acuannya metod struktur gejala berkaitan mendiagnosa penyakit struktur ditentukan pakar dibidang jantung ditentukan nilai probabilita gejala berdasarkan keterkaitan gejala didapatkan nilai dibandingkan diambil nilai terbaik hasil diagnosa pengaplikasiannya sistem memiliki akurasi 80,komputasi
beasiswa dipa pemberian bantuan keuangan perorangan bertujuan keberlangsungan pendidikan ditempuh besarnya dana tujuan utama 3t sasarantepat jumlahdan dibutuhkan sistem menetapkan penerima beasiswa penelitian menerapkan pemodelan fuzzi decis tree fdt seleksi penerimaan beasiswa dipa algoritma id3 metod dipilih data lengkap prose perhitungan pencarian penelitian pemodelan penerima beasiswa 200 data mahasiswa papa bbm data papa 50 data train threshold 70 80 90 menghasilkan akurasi 86ketika 70 data train memperoleh hasil akurasi 70sedangkan data bbm 50 data train trheshold 70 80 90 menghasilkan akurasi 97ketika 70 data train menghasilkan akurasi 73 hasil diperoleh bergantung data threshold threshold rule dihasilkan data rendah hasil akurasi diperoleh akurasi terbaik penggunaan 50 data threshold 90 menghasilkan akurasi 90 papa 97 bbmkata kunci rule threshold fuzzi decis tree id3,komputasi
elearn pengaruh prose transformasi pendidikan konvension bentuk digit isi sistemnya pengguna sistem siswa konsep belajar siswa berbeda segi tingkat pemahaman mempros pengetahuan mengidentifikasi gaya kognitif berbasi myer brigg type indic mbti mengamati perilaku brows siswa metod neural network nn metod diadopsi mengorganisasi mengklasifikasi data train data dihasilkan bersifat akurat prose pengumpulan data pengamatan perilaku brows siswa dipros algoritma backpropag data dibandingkan hasil kuision mbti dikumpulkan data 250 data siswa hasil diperoleh tergantung penggunaan bata mse iterasi rendah penggunaan bata mse nilai akurasi diperoleh bata iterasi nilai akurasi diperoleh stabil hasil akurasi terbaik diperoleh mse 0001 bata iterasi berkisar 5001000 iterasi menghasilkan akurasi 90 hasil gaya kognitif diperoleh acuan guru strategi pembelajaran sesuai gaya kognitif siswakata kunci gaya kognitif mbti backpropag,komputasi
penyakit gagal jantung salah darimacammacam penyakit jantung penderita gagal jantung detakanjantungnya berjalan normal aktivita normal penderita cenderung mudah lelah penyebabnya rusaknya otot jantung beban jantung penderita penyakit gagal jantung tahunnya meningkat cenderung lakilaki perempuan perkembangan teknolog informasi komunikasi media utama menjembatani permasalahan bidang medi peranan teknolog informasi komunikasi dikema wadah informatika medi dibuatlah sistem pakar penyakit gagal jantung diharapkan bermanfaat penyakit gagal jantung ditangani cepat mengurangi resiko meningg dunia aplikasi mendiagnosa penyakit gagal jantung metod radial basi function penentuan hidden node kmean cluster metod kmean ketepatan penentuan nilai centroid akurat fungsi aktivasi penelitian fungsi aktivasigaussian inputan 16 variabel berdasarkan keluhan gejalagejala dialami pasien data train data test beras rekammedik rumah sakit daerahsidoarjo kunci radial basi function kmean gaussian,komputasi
mobil kelil program pemerintah salah satunya puskesma kelil puskesma kelil diperuntukan pelayanan kesehatan masyarakat objek mobil berpindahpindah masyarakat jasa puskesma kelil mencari objek dimana mobil objek kendala menemukan objek dicari permasalahannya puskesma share lokasi terhubung internet memiliki koneksi internet share lokasi dimana puskesma kelil tuga sistem share data lokasi dimana sisi client titik lokasi objek koneksi internet share lokasi memanfaatkan layanan sm tersedia dibandingkan internet aplikasi berperan server client sistem memiliki fungsi utama fungsi pelacakan gp track aplikasi server fungsi menampilkan peta memanfaatkan googl map aplikasi client aplikasi dipasang smartphon berbasi android kemanfaatan ratarata 6233 tampilan ratarata 5766 keyword gp track googl map server client android,rpl
indonesia mengen bermacammacam pemainan salah permainan dimainkan jejar sosial jeni alfagram alfagram permainan menyusun ulang huruf sesuai alfabeti alfagram cinta tinca permainan alfagram dimainkan tradision menyusun mengetik permainan dikembangkan teknolog augment realiti augment realiti konsep penggabungan obyek virtual 2d 3d dunia maya dunia nyata augment realiti menampilkan obyek 3d perhuruf tuga dibangun rancangan teknolog augment realiti frame marker frame marker penanda obyek huruf berbedabeda ciri permainan susun obyek terdeteksi kamera id disimpan sistem prose inti permainan teknolog augment realiti diimplementasikan kedalam permainan susun disimpulkan hasil uji kuantitatif didapatkan pengguna aplikasi 50 pua 41 lumayan pua 9 pua,rpl
